"ID Cliente","Zona","País","Tipo de producto","Canal de venta","Prioridad","Fecha pedido","Unidades","Precio Unitario","Coste unitario","Importe venta total","Importe Coste total","Año","Mes"
"C7658","europa","Poland","Cereales","Offline","Crítica","9/15/2020","8958","  205.70 € ","  117.11 € ","  1,842,660.60 € ","  1,049,071.38 € ","2020","9"
"C6773","Africa","Equatorial Guinea","Cárnicos","Online","Crítica","6/15/2020","9453","  421.89 € ","  364.69 € ","  3,988,126.17 € ","  3,447,414.57 € ","2020","6"
"C7065","Australia y Oceanía","Kiribati","Doméstico","Offline","Media","4/30/2020","9535","  668.27 € ","  502.54 € ","  6,371,954.45 € ","  4,791,718.90 € ","2020","4"
"C1895","Asia","Myanmar","Cereales","Offline","Crítica","7/6/2021","2800","  205.70 € ","  117.11 € ","  575,960.00 € ","  327,908.00 € ","2021","7"
"C3324","Centroamérica y Caribe","Haiti","Doméstico","Online","Crítica","4/18/2021","9880","  668.27 € ","  502.54 € ","  6,602,507.60 € ","  4,965,095.20 € ","2021","4"
"C1620","Africa","Mauritius ","Snacks","Online","Media","3/26/2020","3435","  152.58 € ","  97.44 € ","  524,112.30 € ","  334,706.40 € ","2020","3"
"C5752","europa","Luxembourg","Cereales","Online","Crítica","9/18/2020","3158","  205.70 € ","  117.11 € ","  649,600.60 € ","  369,833.38 € ","2020","9"
"C2891","Australia y Oceanía","Tonga","Ropa","Offline","Baja","8/31/2022","773","  109.28 € ","  35.84 € ","  84,473.44 € ","  27,704.32 € ","2022","8"
"C7914","europa","Ukraine","Verduras","Offline","Alta","2/16/2022","5033","  154.06 € ","  90.93 € ","  775,383.98 € ","  457,650.69 € ","2022","2"
"C4899","Africa","Sudan","Snacks","Online","Alta","4/7/2021","6727","  152.58 € ","  97.44 € ","  1,026,405.66 € ","  655,478.88 € ","2021","4"
"C5627","europa","France","Doméstico","Online","Baja","3/19/2021","3669","  668.27 € ","  502.54 € ","  2,451,882.63 € ","  1,843,819.26 € ","2021","3"
"C9084","Asia","Laos","Ropa","Offline","Media","8/25/2020","5711","  109.28 € ","  35.84 € ","  624,098.08 € ","  204,682.24 € ","2020","8"
"C5958","Centroamérica y Caribe","Dominica","Cosméticos","Online","Crítica","1/31/2020","9730","  437.20 € ","  263.33 € ","  4,253,956.00 € ","  2,562,200.90 € ","2020","1"
"C1139","europa","Estonia","Snacks","Offline","Alta","6/3/2020","4639","  152.58 € ","  97.44 € ","  707,818.62 € ","  452,024.16 € ","2020","6"
"C9222","Africa","Afghanistan","Cuidado personal","Offline","Crítica","7/23/2021","6380","  81.73 € ","  56.67 € ","  521,437.40 € ","  361,554.60 € ","2021","7"
"C5005","Africa","Eritrea","Frutas","Online","Crítica","11/29/2020","2926","  9.33 € ","  6.92 € ","  27,299.58 € ","  20,247.92 € ","2020","11"
"C8987","Africa","Oman","Cárnicos","Online","Alta","8/8/2020","9283","  421.89 € ","  364.69 € ","  3,916,404.87 € ","  3,385,417.27 € ","2020","8"
"C1873","Centroamérica y Caribe","Cuba","Snacks","Offline","Media","4/18/2020","2486","  152.58 € ","  97.44 € ","  379,313.88 € ","  242,235.84 € ","2020","4"
"C1069","Africa","Oman","Cereales","Offline","Crítica","6/23/2021","6603","  205.70 € ","  117.11 € ","  1,358,237.10 € ","  773,277.33 € ","2021","6"
"C2185","europa","Luxembourg","Material de oficina","Offline","Alta","4/29/2020","7733","  651.21 € ","  524.96 € ","  5,035,806.93 € ","  4,059,515.68 € ","2020","4"
"C1534","Africa","Namibia","Material de oficina","Offline","Baja","7/27/2020","9004","  651.21 € ","  524.96 € ","  5,863,494.84 € ","  4,726,739.84 € ","2020","7"
"C9632","Asia","India","Frutas","Online","Alta","8/12/2020","5580","  9.33 € ","  6.92 € ","  52,061.40 € ","  38,613.60 € ","2020","8"
"C1698","Australia y Oceanía","Palau","Verduras","Offline","Alta","9/14/2020","9651","  154.06 € ","  90.93 € ","  1,486,833.06 € ","  877,565.43 € ","2020","9"
"C3155","europa","Serbia","Cuidado personal","Online","Alta","6/26/2021","5441","  81.73 € ","  56.67 € ","  444,692.93 € ","  308,341.47 € ","2021","6"
"C4128","Africa","Mauritania","Verduras","Offline","Crítica","7/26/2022","4206","  154.06 € ","  90.93 € ","  647,976.36 € ","  382,451.58 € ","2022","7"
"C8946","Asia","Maldives","Frutas","Offline","Alta","2/10/2021","9232","  9.33 € ","  6.92 € ","  86,134.56 € ","  63,885.44 € ","2021","2"
"C4641","Africa","Liberia","Cuidado personal","Offline","Crítica","10/31/2021","836","  81.73 € ","  56.67 € ","  68,326.28 € ","  47,376.12 € ","2021","10"
"C1447","europa","Greece","Bebida","Online","Media","4/4/2021","1366","  47.45 € ","  31.79 € ","  64,816.70 € ","  43,425.14 € ","2021","4"
"C1302","Centroamérica y Caribe","Dominica","Frutas","Offline","Baja","8/11/2020","202","  9.33 € ","  6.92 € ","  1,884.66 € ","  1,397.84 € ","2020","8"
"C2348","Asia","Vietnam","Cereales","Offline","Crítica","7/10/2021","8756","  205.70 € ","  117.11 € ","  1,801,109.20 € ","  1,025,415.16 € ","2021","7"
"C3428","Asia","Sri Lanka","Cereales","Offline","Alta","9/24/2021","5470","  205.70 € ","  117.11 € ","  1,125,179.00 € ","  640,591.70 € ","2021","9"
"C8591","europa","Portugal","Doméstico","Offline","Media","3/28/2022","818","  668.27 € ","  502.54 € ","  546,644.86 € ","  411,077.72 € ","2022","3"
"C4586","Norteamérica","United States of America","Cárnicos","Offline","Crítica","2/26/2020","2304","  421.89 € ","  364.69 € ","  972,034.56 € ","  840,245.76 € ","2020","2"
"C1368","Centroamérica y Caribe","Jamaica","Snacks","Online","Crítica","7/30/2021","9464","  152.58 € ","  97.44 € ","  1,444,017.12 € ","  922,172.16 € ","2021","7"
"C9592","europa","Cyprus","Alimento infantil","Online","Alta","2/19/2020","8867","  255.28 € ","  159.42 € ","  2,263,567.76 € ","  1,413,577.14 € ","2020","2"
"C9119","Africa","Iran","Cereales","Offline","Media","4/18/2021","9110","  205.70 € ","  117.11 € ","  1,873,927.00 € ","  1,066,872.10 € ","2021","4"
"C7513","Asia","Sri Lanka","Verduras","Offline","Crítica","12/4/2020","5824","  154.06 € ","  90.93 € ","  897,245.44 € ","  529,576.32 € ","2020","12"
"C8537","Australia y Oceanía","East Timor","Snacks","Online","Media","1/2/2021","6669","  152.58 € ","  97.44 € ","  1,017,556.02 € ","  649,827.36 € ","2021","1"
"C7664","Africa","Niger","Cárnicos","Online","Crítica","6/29/2022","6338","  421.89 € ","  364.69 € ","  2,673,938.82 € ","  2,311,405.22 € ","2022","6"
"C5563","Australia y Oceanía","Australia","Frutas","Online","Media","1/10/2021","1555","  9.33 € ","  6.92 € ","  14,508.15 € ","  10,760.60 € ","2021","1"
"C3612","Africa","Botswana","Alimento infantil","Online","Media","8/29/2022","6075","  255.28 € ","  159.42 € ","  1,550,826.00 € ","  968,476.50 € ","2022","8"
"C8388","europa","Portugal","Frutas","Online","Media","5/27/2022","5683","  9.33 € ","  6.92 € ","  53,022.39 € ","  39,326.36 € ","2022","5"
"C9174","Asia","South Korea","Bebida","Offline","Alta","10/26/2022","3197","  47.45 € ","  31.79 € ","  151,697.65 € ","  101,632.63 € ","2022","10"
"C9453","Asia","Philippines","Cárnicos","Offline","Media","2/28/2021","3466","  421.89 € ","  364.69 € ","  1,462,270.74 € ","  1,264,015.54 € ","2021","2"
"C4416","Centroamérica y Caribe","Saint Vincent and the Grenadines","Cárnicos","Offline","Baja","3/23/2022","8369","  421.89 € ","  364.69 € ","  3,530,797.41 € ","  3,052,090.61 € ","2022","3"
"C3451","Centroamérica y Caribe","Panama","Verduras","Online","Crítica","8/20/2022","1818","  154.06 € ","  90.93 € ","  280,081.08 € ","  165,310.74 € ","2022","8"
"C7654","europa","Italy","Cárnicos","Offline","Crítica","11/4/2020","4756","  421.89 € ","  364.69 € ","  2,006,508.84 € ","  1,734,465.64 € ","2020","11"
"C5322","Asia","Tajikistan","Alimento infantil","Offline","Media","6/6/2021","154","  255.28 € ","  159.42 € ","  39,313.12 € ","  24,550.68 € ","2021","6"
"C3455","europa","Montenegro","Verduras","Online","Media","3/21/2022","8020","  154.06 € ","  90.93 € ","  1,235,561.20 € ","  729,258.60 € ","2022","3"
"C5257","Africa","Sao Tome and Principe","Verduras","Online","Crítica","6/10/2021","388","  154.06 € ","  90.93 € ","  59,775.28 € ","  35,280.84 € ","2021","6"
"C5635","Africa","Somalia","Verduras","Online","Baja","1/8/2022","6326","  154.06 € ","  90.93 € ","  974,583.56 € ","  575,223.18 € ","2022","1"
"C4699","europa","Italy","Alimento infantil","Offline","Baja","7/25/2021","6933","  255.28 € ","  159.42 € ","  1,769,856.24 € ","  1,105,258.86 € ","2021","7"
"C3261","europa","Poland","Cárnicos","Online","Alta","5/14/2022","339","  421.89 € ","  364.69 € ","  143,020.71 € ","  123,629.91 € ","2022","5"
"C7338","europa","Ukraine","Material de oficina","Offline","Crítica","5/29/2021","6704","  651.21 € ","  524.96 € ","  4,365,711.84 € ","  3,519,331.84 € ","2021","5"
"C5649","Asia","Cambodia","Doméstico","Online","Crítica","5/12/2020","3221","  668.27 € ","  502.54 € ","  2,152,497.67 € ","  1,618,681.34 € ","2020","5"
"C1116","europa","Bosnia and Herzegovina","Ropa","Offline","Crítica","4/19/2021","9115","  109.28 € ","  35.84 € ","  996,087.20 € ","  326,681.60 € ","2021","4"
"C6365","Asia","Philippines","Verduras","Online","Media","5/28/2022","639","  154.06 € ","  90.93 € ","  98,444.34 € ","  58,104.27 € ","2022","5"
"C3225","Asia","Japan","Snacks","Offline","Alta","4/9/2022","6079","  152.58 € ","  97.44 € ","  927,533.82 € ","  592,337.76 € ","2022","4"
"C1226","Asia","Turkmenistan","Ropa","Offline","Alta","4/25/2021","754","  109.28 € ","  35.84 € ","  82,397.12 € ","  27,023.36 € ","2021","4"
"C6105","europa","Andorra","Verduras","Offline","Media","5/12/2020","2012","  154.06 € ","  90.93 € ","  309,968.72 € ","  182,951.16 € ","2020","5"
"C6299","Africa","Kenya","Alimento infantil","Online","Baja","1/23/2022","4232","  255.28 € ","  159.42 € ","  1,080,344.96 € ","  674,665.44 € ","2022","1"
"C4448","Africa","Mozambique","Ropa","Online","Alta","11/24/2020","3826","  109.28 € ","  35.84 € ","  418,105.28 € ","  137,123.84 € ","2020","11"
"C3899","Australia y Oceanía","Solomon Islands","Snacks","Offline","Alta","10/3/2021","4236","  152.58 € ","  97.44 € ","  646,328.88 € ","  412,755.84 € ","2021","10"
"C4197","Africa","Democratic Republic of the Congo","Cosméticos","Online","Alta","5/7/2021","936","  437.20 € ","  263.33 € ","  409,219.20 € ","  246,476.88 € ","2021","5"
"C5593","Africa","Uganda","Ropa","Offline","Baja","1/27/2021","6431","  109.28 € ","  35.84 € ","  702,779.68 € ","  230,487.04 € ","2021","1"
"C4541","europa","Albania","Material de oficina","Online","Alta","9/29/2022","5257","  651.21 € ","  524.96 € ","  3,423,410.97 € ","  2,759,714.72 € ","2022","9"
"C7197","Australia y Oceanía","Samoa ","Cereales","Online","Crítica","6/1/2021","8981","  205.70 € ","  117.11 € ","  1,847,391.70 € ","  1,051,764.91 € ","2021","6"
"C6922","Asia","Indonesia","Verduras","Online","Alta","2/16/2021","1201","  154.06 € ","  90.93 € ","  185,026.06 € ","  109,206.93 € ","2021","2"
"C6779","Africa","South Africa","Snacks","Offline","Baja","1/12/2022","2549","  152.58 € ","  97.44 € ","  388,926.42 € ","  248,374.56 € ","2022","1"
"C6033","Africa","Malawi","Cereales","Online","Baja","10/27/2021","5684","  205.70 € ","  117.11 € ","  1,169,198.80 € ","  665,653.24 € ","2021","10"
"C4653","europa","United Kingdom","Ropa","Online","Baja","1/11/2020","300","  109.28 € ","  35.84 € ","  32,784.00 € ","  10,752.00 € ","2020","1"
"C7813","Centroamérica y Caribe","Jamaica","Alimento infantil","Online","Alta","4/17/2022","8119","  255.28 € ","  159.42 € ","  2,072,618.32 € ","  1,294,330.98 € ","2022","4"
"C3388","Asia","Nepal","Material de oficina","Offline","Media","10/21/2021","7898","  651.21 € ","  524.96 € ","  5,143,256.58 € ","  4,146,134.08 € ","2021","10"
"C2456","Africa","Mali","Alimento infantil","Online","Crítica","9/20/2020","421","  255.28 € ","  159.42 € ","  107,472.88 € ","  67,115.82 € ","2020","9"
"C7798","Asia","China","Alimento infantil","Online","Alta","3/7/2020","3506","  255.28 € ","  159.42 € ","  895,011.68 € ","  558,926.52 € ","2020","3"
"C9401","Africa","Togo","Cuidado personal","Online","Baja","9/19/2021","7002","  81.73 € ","  56.67 € ","  572,273.46 € ","  396,803.34 € ","2021","9"
"C6951","Australia y Oceanía","Solomon Islands","Doméstico","Offline","Alta","2/16/2020","7790","  668.27 € ","  502.54 € ","  5,205,823.30 € ","  3,914,786.60 € ","2020","2"
"C5341","Africa","Central African Republic","Frutas","Offline","Crítica","1/12/2022","4779","  9.33 € ","  6.92 € ","  44,588.07 € ","  33,070.68 € ","2022","1"
"C1163","Africa","Swaziland","Cosméticos","Online","Baja","8/10/2021","3912","  437.20 € ","  263.33 € ","  1,710,326.40 € ","  1,030,146.96 € ","2021","8"
"C5216","Africa","United Arab Emirates","Cereales","Online","Media","12/28/2021","3164","  205.70 € ","  117.11 € ","  650,834.80 € ","  370,536.04 € ","2021","12"
"C2000","Australia y Oceanía","Fiji","Bebida","Offline","Baja","6/12/2022","7538","  47.45 € ","  31.79 € ","  357,678.10 € ","  239,633.02 € ","2022","6"
"C8219","Africa","Swaziland","Cosméticos","Offline","Crítica","8/19/2022","4071","  437.20 € ","  263.33 € ","  1,779,841.20 € ","  1,072,016.43 € ","2022","8"
"C5279","europa","Vatican City","Verduras","Offline","Alta","3/7/2021","6830","  154.06 € ","  90.93 € ","  1,052,229.80 € ","  621,051.90 € ","2021","3"
"C6791","Asia","Thailand","Bebida","Online","Baja","11/5/2022","1915","  47.45 € ","  31.79 € ","  90,866.75 € ","  60,877.85 € ","2022","11"
"C9066","europa","Georgia","Verduras","Online","Alta","10/12/2022","2454","  154.06 € ","  90.93 € ","  378,063.24 € ","  223,142.22 € ","2022","10"
"C4622","Africa","Guinea-Bissau","Snacks","Online","Baja","3/31/2022","3610","  152.58 € ","  97.44 € ","  550,813.80 € ","  351,758.40 € ","2022","3"
"C4678","europa","Estonia","Snacks","Online","Baja","6/28/2021","7573","  152.58 € ","  97.44 € ","  1,155,488.34 € ","  737,913.12 € ","2021","6"
"C7655","Africa","Swaziland","Cosméticos","Offline","Alta","2/26/2021","8569","  437.20 € ","  263.33 € ","  3,746,366.80 € ","  2,256,474.77 € ","2021","2"
"C3680","Centroamérica y Caribe","Trinidad and Tobago","Cosméticos","Online","Crítica","11/9/2020","7852","  437.20 € ","  263.33 € ","  3,432,894.40 € ","  2,067,667.16 € ","2020","11"
"C6081","Africa","Ghana","Doméstico","Online","Media","8/12/2020","8707","  668.27 € ","  502.54 € ","  5,818,626.89 € ","  4,375,615.78 € ","2020","8"
"C1890","Africa","Djibouti","Ropa","Online","Alta","4/10/2022","1454","  109.28 € ","  35.84 € ","  158,893.12 € ","  52,111.36 € ","2022","4"
"C1341","Australia y Oceanía","New Zealand","Cereales","Offline","Crítica","5/15/2022","8439","  205.70 € ","  117.11 € ","  1,735,902.30 € ","  988,291.29 € ","2022","5"
"C6373","Africa","Syria","Cuidado personal","Offline","Baja","2/17/2022","9043","  81.73 € ","  56.67 € ","  739,084.39 € ","  512,466.81 € ","2022","2"
"C6127","europa","Albania","Ropa","Online","Alta","4/26/2020","4677","  109.28 € ","  35.84 € ","  511,102.56 € ","  167,623.68 € ","2020","4"
"C8447","Asia","Taiwan","Material de oficina","Offline","Crítica","5/24/2020","3783","  651.21 € ","  524.96 € ","  2,463,527.43 € ","  1,985,923.68 € ","2020","5"
"C8380","Africa","Ethiopia","Bebida","Offline","Media","7/2/2020","6836","  47.45 € ","  31.79 € ","  324,368.20 € ","  217,316.44 € ","2020","7"
"C1677","europa","United Kingdom","Snacks","Offline","Media","8/11/2020","1340","  152.58 € ","  97.44 € ","  204,457.20 € ","  130,569.60 € ","2020","8"
"C7292","Africa","Cape Verde","Material de oficina","Offline","Baja","2/5/2021","6830","  651.21 € ","  524.96 € ","  4,447,764.30 € ","  3,585,476.80 € ","2021","2"
"C8881","Africa","Tanzania","Alimento infantil","Online","Media","4/24/2021","9876","  255.28 € ","  159.42 € ","  2,521,145.28 € ","  1,574,431.92 € ","2021","4"
"C4303","Centroamérica y Caribe","Trinidad and Tobago","Snacks","Online","Alta","1/1/2021","9074","  152.58 € ","  97.44 € ","  1,384,510.92 € ","  884,170.56 € ","2021","1"
"C1123","Africa","Togo","Cereales","Offline","Alta","10/1/2021","55","  205.70 € ","  117.11 € ","  11,313.50 € ","  6,441.05 € ","2021","10"
"C3106","europa","Montenegro","Doméstico","Online","Alta","9/7/2022","480","  668.27 € ","  502.54 € ","  320,769.60 € ","  241,219.20 € ","2022","9"
"C5721","europa","Russia","Ropa","Offline","Media","11/23/2021","5042","  109.28 € ","  35.84 € ","  550,989.76 € ","  180,705.28 € ","2021","11"
"C9642","Asia","Nepal","Cereales","Offline","Media","9/29/2020","464","  205.70 € ","  117.11 € ","  95,444.80 € ","  54,339.04 € ","2020","9"
"C7242","Africa","Kenya","Doméstico","Online","Alta","6/4/2022","501","  668.27 € ","  502.54 € ","  334,803.27 € ","  251,772.54 € ","2022","6"
"C5101","Africa","Zimbabwe","Alimento infantil","Online","Crítica","12/11/2021","940","  255.28 € ","  159.42 € ","  239,963.20 € ","  149,854.80 € ","2021","12"
"C1501","Africa","Turkey","Bebida","Offline","Alta","11/15/2021","4596","  47.45 € ","  31.79 € ","  218,080.20 € ","  146,106.84 € ","2021","11"
"C8926","europa","Portugal","Bebida","Online","Media","4/27/2022","6320","  47.45 € ","  31.79 € ","  299,884.00 € ","  200,912.80 € ","2022","4"
"C4565","Centroamérica y Caribe","Costa Rica","Doméstico","Online","Media","5/11/2022","7991","  668.27 € ","  502.54 € ","  5,340,145.57 € ","  4,015,797.14 € ","2022","5"
"C6809","Norteamérica","Canada","Material de oficina","Online","Media","6/23/2021","3520","  651.21 € ","  524.96 € ","  2,292,259.20 € ","  1,847,859.20 € ","2021","6"
"C7751","Centroamérica y Caribe","Trinidad and Tobago","Doméstico","Online","Media","12/25/2020","3850","  668.27 € ","  502.54 € ","  2,572,839.50 € ","  1,934,779.00 € ","2020","12"
"C4689","Africa","Iran","Cárnicos","Online","Baja","8/7/2022","1954","  421.89 € ","  364.69 € ","  824,373.06 € ","  712,604.26 € ","2022","8"
"C4624","Africa","Burundi","Material de oficina","Online","Baja","4/16/2021","7837","  651.21 € ","  524.96 € ","  5,103,532.77 € ","  4,114,111.52 € ","2021","4"
"C1759","Africa","Cameroon","Cosméticos","Offline","Alta","1/3/2021","3535","  437.20 € ","  263.33 € ","  1,545,502.00 € ","  930,871.55 € ","2021","1"
"C9002","Asia","Maldives","Cosméticos","Offline","Baja","10/24/2021","8116","  437.20 € ","  263.33 € ","  3,548,315.20 € ","  2,137,186.28 € ","2021","10"
"C8461","Centroamérica y Caribe","Nicaragua","Cereales","Offline","Crítica","4/25/2021","2678","  205.70 € ","  117.11 € ","  550,864.60 € ","  313,620.58 € ","2021","4"
"C9950","europa","Ukraine","Alimento infantil","Offline","Alta","10/22/2021","5351","  255.28 € ","  159.42 € ","  1,366,003.28 € ","  853,056.42 € ","2021","10"
"C1485","Africa","Madagascar","Cuidado personal","Online","Crítica","4/9/2020","6297","  81.73 € ","  56.67 € ","  514,653.81 € ","  356,850.99 € ","2020","4"
"C7785","Australia y Oceanía","Australia","Ropa","Online","Media","3/27/2021","2707","  109.28 € ","  35.84 € ","  295,820.96 € ","  97,018.88 € ","2021","3"
"C4773","Africa","Somalia","Bebida","Online","Media","1/22/2021","3805","  47.45 € ","  31.79 € ","  180,547.25 € ","  120,960.95 € ","2021","1"
"C5073","europa","San Marino","Snacks","Offline","Alta","10/13/2020","5846","  152.58 € ","  97.44 € ","  891,982.68 € ","  569,634.24 € ","2020","10"
"C8516","Africa","Turkey","Snacks","Offline","Crítica","11/10/2021","7117","  152.58 € ","  97.44 € ","  1,085,911.86 € ","  693,480.48 € ","2021","11"
"C6632","Centroamérica y Caribe","Grenada","Cárnicos","Online","Alta","11/4/2021","2934","  421.89 € ","  364.69 € ","  1,237,825.26 € ","  1,070,000.46 € ","2021","11"
"C5156","europa","Lithuania","Cereales","Offline","Baja","7/25/2021","647","  205.70 € ","  117.11 € ","  133,087.90 € ","  75,770.17 € ","2021","7"
"C1526","Australia y Oceanía","Papua New Guinea","Bebida","Online","Alta","10/23/2020","4635","  47.45 € ","  31.79 € ","  219,930.75 € ","  147,346.65 € ","2020","10"
"C7384","europa","Serbia","Cereales","Online","Alta","8/23/2022","1309","  205.70 € ","  117.11 € ","  269,261.30 € ","  153,296.99 € ","2022","8"
"C8074","europa","Ukraine","Snacks","Offline","Media","7/5/2020","4112","  152.58 € ","  97.44 € ","  627,408.96 € ","  400,673.28 € ","2020","7"
"C3142","Norteamérica","Greenland","Bebida","Offline","Crítica","7/24/2022","8517","  47.45 € ","  31.79 € ","  404,131.65 € ","  270,755.43 € ","2022","7"
"C1840","europa","Lithuania","Doméstico","Offline","Baja","8/15/2021","7030","  668.27 € ","  502.54 € ","  4,697,938.10 € ","  3,532,856.20 € ","2021","8"
"C9621","Africa","South Sudan","Cuidado personal","Offline","Baja","5/10/2022","4185","  81.73 € ","  56.67 € ","  342,040.05 € ","  237,163.95 € ","2022","5"
"C5642","Asia","Maldives","Ropa","Online","Crítica","9/7/2022","1552","  109.28 € ","  35.84 € ","  169,602.56 € ","  55,623.68 € ","2022","9"
"C1262","Asia","Kazakhstan","Doméstico","Offline","Media","12/3/2020","2728","  668.27 € ","  502.54 € ","  1,823,040.56 € ","  1,370,929.12 € ","2020","12"
"C8546","Africa","Kuwait","Cosméticos","Online","Baja","2/2/2020","8343","  437.20 € ","  263.33 € ","  3,647,559.60 € ","  2,196,962.19 € ","2020","2"
"C8758","Africa","Rwanda","Cuidado personal","Offline","Alta","9/23/2020","1058","  81.73 € ","  56.67 € ","  86,470.34 € ","  59,956.86 € ","2020","9"
"C1868","Africa","Cameroon","Cuidado personal","Offline","Crítica","5/18/2022","566","  81.73 € ","  56.67 € ","  46,259.18 € ","  32,075.22 € ","2022","5"
"C2048","europa","Czech Republic","Cárnicos","Offline","Crítica","2/6/2022","8591","  421.89 € ","  364.69 € ","  3,624,456.99 € ","  3,133,051.79 € ","2022","2"
"C6174","Africa","Equatorial Guinea","Doméstico","Offline","Crítica","8/28/2021","3887","  668.27 € ","  502.54 € ","  2,597,565.49 € ","  1,953,372.98 € ","2021","8"
"C7325","Africa","Liberia","Frutas","Online","Crítica","5/9/2020","7240","  9.33 € ","  6.92 € ","  67,549.20 € ","  50,100.80 € ","2020","5"
"C8282","Africa","The Gambia","Cuidado personal","Online","Alta","3/8/2022","6468","  81.73 € ","  56.67 € ","  528,629.64 € ","  366,541.56 € ","2022","3"
"C8030","Africa","Liberia","Cuidado personal","Online","Media","2/8/2020","1419","  81.73 € ","  56.67 € ","  115,974.87 € ","  80,414.73 € ","2020","2"
"C6257","europa","Monaco","Material de oficina","Offline","Media","5/7/2020","8974","  651.21 € ","  524.96 € ","  5,843,958.54 € ","  4,710,991.04 € ","2020","5"
"C7855","Asia","Thailand","Snacks","Offline","Alta","12/17/2020","8043","  152.58 € ","  97.44 € ","  1,227,200.94 € ","  783,709.92 € ","2020","12"
"C9416","Africa","Cape Verde","Bebida","Offline","Crítica","11/1/2021","4569","  47.45 € ","  31.79 € ","  216,799.05 € ","  145,248.51 € ","2021","11"
"C3740","Africa","Rwanda","Frutas","Offline","Media","5/22/2020","6526","  9.33 € ","  6.92 € ","  60,887.58 € ","  45,159.92 € ","2020","5"
"C2326","Africa","Chad","Cuidado personal","Offline","Media","8/10/2021","8917","  81.73 € ","  56.67 € ","  728,786.41 € ","  505,326.39 € ","2021","8"
"C3878","Africa","Turkey","Cuidado personal","Online","Baja","4/15/2022","8781","  81.73 € ","  56.67 € ","  717,671.13 € ","  497,619.27 € ","2022","4"
"C7802","Africa","Tanzania","Ropa","Online","Crítica","1/23/2021","183","  109.28 € ","  35.84 € ","  19,998.24 € ","  6,558.72 € ","2021","1"
"C9709","Africa","Togo","Cuidado personal","Online","Media","9/8/2022","9222","  81.73 € ","  56.67 € ","  753,714.06 € ","  522,610.74 € ","2022","9"
"C5911","Australia y Oceanía","Marshall Islands","Cárnicos","Offline","Alta","4/23/2022","9029","  421.89 € ","  364.69 € ","  3,809,244.81 € ","  3,292,786.01 € ","2022","4"
"C6925","Centroamérica y Caribe","Cuba","Doméstico","Online","Baja","3/14/2021","4765","  668.27 € ","  502.54 € ","  3,184,306.55 € ","  2,394,603.10 € ","2021","3"
"C5970","Africa","Guinea-Bissau","Material de oficina","Online","Baja","6/16/2022","8621","  651.21 € ","  524.96 € ","  5,614,081.41 € ","  4,525,680.16 € ","2022","6"
"C1468","europa","Georgia","Bebida","Online","Alta","1/3/2021","4822","  47.45 € ","  31.79 € ","  228,803.90 € ","  153,291.38 € ","2021","1"
"C1545","Centroamérica y Caribe","The Bahamas","Frutas","Offline","Alta","3/9/2022","4622","  9.33 € ","  6.92 € ","  43,123.26 € ","  31,984.24 € ","2022","3"
"C1529","europa","Ukraine","Frutas","Offline","Crítica","4/16/2020","1308","  9.33 € ","  6.92 € ","  12,203.64 € ","  9,051.36 € ","2020","4"
"C6452","Africa","Djibouti","Cereales","Online","Crítica","1/13/2020","5197","  205.70 € ","  117.11 € ","  1,069,022.90 € ","  608,620.67 € ","2020","1"
"C8549","Centroamérica y Caribe","Honduras","Material de oficina","Offline","Crítica","10/20/2020","8637","  651.21 € ","  524.96 € ","  5,624,500.77 € ","  4,534,079.52 € ","2020","10"
"C9758","Australia y Oceanía","Palau","Cereales","Online","Crítica","12/19/2020","1008","  205.70 € ","  117.11 € ","  207,345.60 € ","  118,046.88 € ","2020","12"
"C8219","europa","Portugal","Doméstico","Offline","Baja","2/25/2022","3723","  668.27 € ","  502.54 € ","  2,487,969.21 € ","  1,870,956.42 € ","2022","2"
"C2778","Africa","Iraq","Alimento infantil","Offline","Baja","2/5/2022","5222","  255.28 € ","  159.42 € ","  1,333,072.16 € ","  832,491.24 € ","2022","2"
"C6482","Asia","Philippines","Verduras","Offline","Baja","10/21/2021","5979","  154.06 € ","  90.93 € ","  921,124.74 € ","  543,670.47 € ","2021","10"
"C6081","Centroamérica y Caribe","Barbados","Frutas","Offline","Crítica","3/31/2021","3501","  9.33 € ","  6.92 € ","  32,664.33 € ","  24,226.92 € ","2021","3"
"C2528","Africa","Mozambique","Cereales","Online","Baja","10/19/2020","7321","  205.70 € ","  117.11 € ","  1,505,929.70 € ","  857,362.31 € ","2020","10"
"C6481","europa","Vatican City","Frutas","Online","Alta","9/1/2022","4009","  9.33 € ","  6.92 € ","  37,403.97 € ","  27,742.28 € ","2022","9"
"C6800","Africa","Kuwait","Snacks","Offline","Alta","11/20/2020","2163","  152.58 € ","  97.44 € ","  330,030.54 € ","  210,762.72 € ","2020","11"
"C2046","Africa","Gabon","Alimento infantil","Offline","Crítica","10/3/2022","7411","  255.28 € ","  159.42 € ","  1,891,880.08 € ","  1,181,461.62 € ","2022","10"
"C4987","Asia","Brunei","Ropa","Online","Media","9/5/2021","7417","  109.28 € ","  35.84 € ","  810,529.76 € ","  265,825.28 € ","2021","9"
"C2092","Africa","Iran","Frutas","Online","Alta","6/22/2021","6871","  9.33 € ","  6.92 € ","  64,106.43 € ","  47,547.32 € ","2021","6"
